rating,review
3,"Wig doesn't cover from front to back of scalp
I like the wig itself as far as colors go, but it doesn't cover my entire scalp and I am finding myself constantly adjusting it. Probably would fit a child better or someone with a smaller head. :)"
2,"Two Stars
The headband is super cute but there was a hole in one of the unicorn balloons."
5,"Best brushes
The brushes just got here and I love them, they're so soft and the beauty blender is so squishy. Love them !!"
2,"Two Stars
Hard to work with and I think I had a reaction."
2,"These are not adult size
These are the smallest dang shower caps. They barely fit, but not worth the effort of sending back. I'd call these child size. I do not have a huge head, but normal adult shower caps fit."
4,"Honestly better than expected
For the price point this is actually really nice quality. I don't know that I'd  recommend it for an adult (maybe one with thin hair), but for the purpose of using on my toddlers hair, it's the best. And so cute! Comes with a great little mirror built inside the handle, perfect for fixing hair on the go. I actually can say I'd buy again, as I already have. I bought the green version for my husband for him to use in his diaper bag, and it's just as awesome."
2,"Expected Better
I was excited to try these press-ons, I thought the cool colors and diamond shaped nails would make for an impressive and easy mani. The packaging was pretty nice, a flip open style case that looked promising. Upon opening the nails, I noticed that the colors were mostly on point when compared to the picture, save for the grey nails that looked a little more lavender in real life. I was happy with the design and colors. The nails weren't too big/small, and had a good assortment of sizes. Now, these nails are THIN. They bend super easily and they really don't hold up well to being removed and re-applied. The nails fell off less than 10 minutes after I affixed the stickers to my natural nails. They don't hold at all. I found they looked rather cheap, flimsy and obviously fake when they were on. The grey color was the worst, the chameleon color and diamond style better. The blue diamond shaped nails were a little thicker, too. They looked the best, I think. I would not recommend this for anyone more than a playset or an emergency kit. I do appreciate the lack of glue, but I couldn't get over the fact that the nails fall off and bend SO easily and that they looked a lot cheaper than other press-ons I've bought for the same price or lower."
2,"Didn't make my hair take color better
I got this because my healthy top of my hair ALWAYS takes the red color better than the bottom (due to prior bleaching/damage). I was really hoping this would help the bottom soak up color and be more vibrant or last longer but it did not. I can say I think it came out a bit darker than normal all over bur after a few washes that's back to normal. Overall it didn't do what I was hoping for it to but potentially it protected my hair a bit, but who knows."
5,"Five Stars
Amazing product. It doesn't flake, keeps hair in place and even makes hair looks thicker. A+"
1,"Don’t Bother. They are Junk
I bought these because I needed lights walking to my car. We are in direct sunlight and the lights are dim. They only get bright occasionally. I would not recommend these to anyone. There are much better lights on the market."
5,"Eyelashes were awesome. Perfect size and they stay on perfectly!
I love the sizes of the eyelashes and they stay on well."
3,"If you're looking for a hint of color this is for you.
For what I was looking for this product works for me. My hair is blonde so it's very pastel not vibrant as the ad suggested. I guess if you use all of it one application it might be darker. I work in a professional atmosphere so subtle highlights of color are in order. I'm not sure I can give a recommendation. It depends on what each individual is looking for. It does wash out and I keep it from transferring with styling products."
4,"Good customer service, item works slowly
It seems to take several applications, with lots of scrubbing to really remove deposits."
1,"Ridiculously fake looking
There's no way this can pass for anything but a costume wig. The front hairline makes it look super fake and cheap."
3,"Drying Power is poor
Drying Power is poor"
4,"Great buy
Very soft brush’s strong handles."
5,"Five Stars
Thanks!"
5,"Great affordable wig stand!!!
Absolutely love this wig stand. Quality appears to be great and I love the extras it comes with. I can finally style my wigs easily. Price point was the best after all the research i did. Great product! Get it!"
4,"This product works!!
I bought this product even though I was a little hesitant because it did not have many reviews.  I am surprised, the product works very well!!  do not put it too close to the scalp because it burns a little. I thought it would have a stronger smell for having formaldehyde. Other then that, it smells good ! The only reason I am not giving it 5 stars is because it doesn't leave my hair totally straight between washes, but I blow dry and is easy to iron.  the conditioner leaves my hair very soft. The product lightens the color of your hair about 3 tone shades, which I like!!"
